UBC_400_10.txt

VEHICLE     CAPACITY  LOCATIONS  CUSTOMER  OPTIONS  PRIORITIES  NUMTYPS
10		400		417		400		800		3		4

CUSTOMER  DEMAND
0	 19
1	 19
2	 15
3	 17
4	 18
5	 19
6	 12
7	 19
8	 10
9	 16
10	 19
11	 19
12	 18
13	 14
14	 13
15	 15
16	 17
17	 10
18	 19
19	 12
20	 13
21	 15
22	 11
23	 10
24	 20
25	 16
26	 20
27	 10
28	 15
29	 17
30	 14
31	 13
32	 11
33	 15
34	 11
35	 20
36	 16
37	 13
38	 17
39	 17
40	 18
41	 20
42	 11
43	 17
44	 11
45	 10
46	 10
47	 15
48	 14
49	 11
50	 14
51	 17
52	 17
53	 10
54	 12
55	 16
56	 18
57	 10
58	 16
59	 19
60	 13
61	 19
62	 11
63	 14
64	 19
65	 20
66	 17
67	 10
68	 12
69	 13
70	 14
71	 11
72	 16
73	 18
74	 19
75	 17
76	 19
77	 11
78	 19
79	 14
80	 18
81	 20
82	 15
83	 17
84	 14
85	 15
86	 11
87	 17
88	 16
89	 11
90	 12
91	 15
92	 10
93	 13
94	 12
95	 16
96	 13
97	 14
98	 19
99	 15
100	 12
101	 20
102	 17
103	 10
104	 13
105	 14
106	 12
107	 10
108	 17
109	 18
110	 14
111	 10
112	 14
113	 15
114	 16
115	 18
116	 19
117	 19
118	 11
119	 12
120	 17
121	 12
122	 12
123	 18
124	 11
125	 15
126	 15
127	 15
128	 14
129	 14
130	 14
131	 18
132	 14
133	 11
134	 20
135	 18
136	 15
137	 20
138	 10
139	 16
140	 16
141	 12
142	 16
143	 14
144	 15
145	 10
146	 13
147	 12
148	 11
149	 18
150	 11
151	 19
152	 20
153	 14
154	 10
155	 14
156	 15
157	 16
158	 11
159	 15
160	 20
161	 12
162	 20
163	 10
164	 11
165	 12
166	 15
167	 20
168	 20
169	 16
170	 15
171	 16
172	 17
173	 14
174	 10
175	 18
176	 12
177	 19
178	 18
179	 18
180	 20
181	 20
182	 14
183	 20
184	 15
185	 12
186	 19
187	 13
188	 20
189	 18
190	 13
191	 16
192	 10
193	 14
194	 11
195	 10
196	 15
197	 12
198	 13
199	 17
200	 18
201	 14
202	 14
203	 14
204	 19
205	 12
206	 14
207	 10
208	 19
209	 18
210	 15
211	 11
212	 16
213	 13
214	 12
215	 13
216	 12
217	 15
218	 20
219	 10
220	 17
221	 12
222	 16
223	 13
224	 19
225	 10
226	 11
227	 13
228	 15
229	 18
230	 14
231	 11
232	 20
233	 20
234	 12
235	 18
236	 13
237	 11
238	 18
239	 12
240	 10
241	 13
242	 13
243	 19
244	 11
245	 10
246	 20
247	 17
248	 16
249	 10
250	 19
251	 12
252	 17
253	 16
254	 12
255	 16
256	 15
257	 14
258	 11
259	 10
260	 19
261	 13
262	 13
263	 17
264	 18
265	 12
266	 19
267	 17
268	 12
269	 11
270	 14
271	 16
272	 20
273	 20
274	 12
275	 14
276	 16
